FileName,rmse,zcr,tempo,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,spectral_rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
ehevsxtecd.mp4,0.0028256706,0.03979082223508975,123.046875,3674.3412396036915,5360.445195081018,13.924953093157809,0.008821781,8214.062895827301,-584.1448,116.337906,12.24403,25.173738,20.074982,0.97119087,15.498979,-4.2037873,5.704438,7.208104,-0.006578084,12.594652,-1.9642564,3.727505,1.7512141,-2.2249355,0.034004923,0.44969597,1.9194415,3.203355,FAKE
dtbpmdqvao.mp4,0.009143263,0.03156298630211349,132.51201923076923,2635.918383777979,4921.512385430735,16.035712107994105,0.003139181,4118.340431836276,-470.15982,162.05193,19.698956,2.2946327,14.868703,-2.7785883,24.18281,-3.912815,7.6914663,-1.709947,2.7722862,3.6844347,-3.5232441,-7.170303,-0.8488884,-8.706362,-3.8208535,-7.8264885,0.67546284,-3.4473634,FAKE
eepezmygaq.mp4,0.00041792975,0.08066253573755067,123.046875,5316.357231849283,5871.656820504891,13.148287014336734,0.030979944,13900.835958987767,-644.6222,94.998535,-23.552195,14.859529,21.829315,-11.589267,32.778587,-10.687249,14.125401,14.38231,-8.8478565,24.224014,-11.807598,12.683674,-1.4301517,1.723525,2.7210197,2.426988,1.7468873,4.4081707,FAKE
bpxckdzddv.mp4,0.00071384537,0.04575056772944412,129.19921875,4019.8346372597503,5316.700628596763,14.453325969915424,0.018611323,9168.157107248842,-766.6999,88.33094,13.119508,19.353964,23.622915,13.910314,22.63702,7.8140607,7.2921157,5.807729,1.9159286,0.7699793,3.1429484,0.20039167,2.2313125,-2.717891,-2.432947,-0.8507512,-1.0984764,-3.958354,FAKE
bntlodcfeg.mp4,0.0061078058,0.0360462959612044,120.18531976744185,2994.8689021416485,5064.925333979008,15.998422167848402,0.0064576757,5501.12867327736,-503.74313,147.30492,13.895704,10.833752,19.019787,-7.9224043,26.07071,-0.8333342,7.1595216,-3.900984,-3.3557389,6.7849836,-3.2354448,-4.4518843,-2.8645685,-5.2669783,-2.2675061,-6.562282,-3.654557,2.213708,FAKE
djvtbgwdcc.mp4,0.032404613,0.018911214805298206,117.45383522727273,2068.380547937885,4526.327908809824,15.74971636965578,0.0011819788,2693.5206746254344,-370.53387,165.30838,32.304756,4.1743755,15.249775,9.841975,23.031227,2.9863591,9.512164,-3.280839,4.7840014,7.0304785,5.662641,-2.812324,0.89940137,-8.30318,0.9408073,-4.925832,3.351139,-1.4499187,FAKE
asaxgevnnp.mp4,0.006978921,0.036044882292269834,126.04801829268293,3113.8839647172845,5102.557493675309,16.4783640973193,0.0072251186,6083.397956852562,-513.41504,140.73529,12.017888,10.938347,18.217342,-6.8854475,24.711548,-0.738406,8.881499,0.28691408,1.4188266,10.457008,-5.240768,-6.817629,-4.9234734,-7.5265813,-1.3083832,-4.552595,-1.2625698,2.5960956,REAL
ehdkmxgtxh.mp4,0.00077357,0.05790303135856977,132.51201923076923,4044.465370639297,5412.352972529966,15.664712124355514,0.01961158,8437.78626795925,-726.16034,119.68495,-6.039808,2.5230849,18.960163,-4.178043,24.691982,-6.5877132,1.9511448,1.9734085,-0.47539607,1.8107586,-0.77094895,-3.3655558,-3.1984978,-3.262206,-4.472361,0.564867,-3.7307215,-3.3902214,FAKE
emaalmsonj.mp4,0.012111169,0.02794201469310944,114.84375,2457.8869385163352,4801.946363825356,16.36270411836315,0.002578016,3633.263573483642,-462.68063,163.77101,25.65256,2.9894474,12.387594,0.22721253,23.201406,-2.0711064,7.268155,-1.002312,2.852547,-0.5202912,-4.3959336,-8.771444,0.56924725,-8.829271,-5.892457,-9.425867,-0.09179301,-4.148221,FAKE
bbhtdfuqxq.mp4,0.0037189762,0.028044929791546033,126.04801829268293,2898.783858733241,5131.27236219466,15.252905870470597,0.0033843683,5201.496707847785,-537.52734,146.75632,10.703455,6.8175125,23.728142,3.421807,20.54113,-9.844338,6.963346,4.377882,1.8745733,9.255664,-2.239121,-3.9180026,2.749585,-7.7572427,-2.7828922,-2.385231,-2.7987008,-0.84843963,FAKE
dzyuwjkjui.mp4,0.012111169,0.02794201469310944,114.84375,2457.8869385163352,4801.946363825356,16.36270411836315,0.002578016,3633.263573483642,-462.68063,163.77101,25.65256,2.9894474,12.387594,0.22721253,23.201406,-2.0711064,7.268155,-1.002312,2.852547,-0.5202912,-4.3959336,-8.771444,0.56924725,-8.829271,-5.892457,-9.425867,-0.09179301,-4.148221,REAL
avmjormvsx.mp4,0.029049732,0.01842717456210191,120.18531976744185,1996.2781877684777,4476.011376785551,15.390426758931497,0.0008466768,2519.4346398650114,-377.21396,172.27287,30.22221,6.489855,18.135605,7.0320463,23.516598,-2.221768,10.230114,-3.294998,2.063245,7.343578,3.9519732,-0.907887,1.5353433,-8.908509,1.7258561,-6.506623,3.9271293,-2.9145174,REAL
dhevettufk.mp4,0.044347268,0.037943722405182394,135.99917763157896,2918.624487057844,5122.718319050331,18.502242717698216,0.0028667217,4500.863384165098,-343.73047,154.2677,1.5381159,-19.089943,31.137999,16.578594,19.69909,-3.0062134,12.618582,-10.094798,-1.6147356,-7.2465096,-6.554367,-16.853514,-4.679317,-3.9891326,4.0921416,-16.875763,-4.0931945,-6.2811446,FAKE
bmbbkwmxqj.mp4,0.0007122037,0.05306149799145918,126.04801829268293,3612.5852836196227,5157.5716769017845,15.46347951056199,0.014556845,7301.401709295382,-729.479,125.691284,7.420688,16.25236,21.519312,-3.1756918,26.54635,-2.8396504,4.2368054,4.1351933,-4.3587885,2.046978,-0.98764277,-1.3122435,-3.706144,-4.706646,-5.5753193,1.132464,-3.8853464,-3.122583,FAKE
bqqpbzjgup.mp4,0.002049661,0.038396379198031266,120.18531976744185,3843.225236585855,5469.3594443923475,13.599186256157857,0.0075973263,8455.903085643457,-596.45636,116.11181,6.2274084,27.82456,23.671604,1.8772839,30.96539,-4.015582,10.467128,13.164734,-3.6223643,20.037405,-8.32107,6.11687,-1.9198065,-2.8895972,-0.330104,-1.074899,-1.3121713,1.8589785,FAKE
beboztfcme.mp4,0.040524486,0.04110977535104227,126.04801829268293,3073.881863688528,5184.647033569029,18.173919181076407,0.003689231,5102.658432704835,-356.66995,138.20811,1.1616106,-12.925661,34.939316,18.681835,16.998714,1.5297091,14.018316,-7.7188687,-2.6025617,-4.494643,-5.67433,-13.800891,-3.4931233,-2.043128,0.54665244,-15.090751,-2.3786173,-3.3813949,REAL
ehccixxzoe.mp4,0.0008056956,0.04764658050448755,139.6748310810811,3567.3529825506544,5250.898385993573,15.757452466084123,0.014353054,7064.386852200348,-719.8508,131.2286,2.8242173,4.0359135,20.079794,0.9964467,27.175146,-3.8401277,7.1134934,3.9120216,-4.6245227,-2.4280634,-1.9795357,-3.303519,-3.7945664,-9.115005,-5.6322317,0.119384766,-2.2784514,-5.4667835,REAL
andaxzscny.mp4,0.0080275275,0.03831636553633468,114.84375,3044.967491773924,5054.1500228278655,16.41421317614954,0.0057479525,5682.982620919586,-490.07425,139.16895,12.922622,6.8135595,16.8663,1.4359976,27.048407,2.423154,8.268803,-0.42343342,1.7978829,4.4057775,-4.854592,-7.056202,-2.6365945,-9.831662,-7.5146422,-8.755273,-1.8968332,-2.6035616,FAKE
avfitoutyn.mp4,0.010981783,0.02992397853937464,123.046875,2561.5086903566958,4865.295577614679,15.863683076864474,0.0024881612,3971.4607950021714,-456.6981,163.68024,17.320122,0.84887624,18.70053,-1.0123397,24.197376,-5.034168,9.503479,-0.51171404,2.6778078,1.0253699,-5.319509,-7.777164,-0.45199963,-10.129506,-5.632257,-9.63908,0.11615365,-2.0769625,FAKE
aslsvlvpth.mp4,0.003960508,0.04457213330558772,117.45383522727273,3741.7555339946216,5317.089513671777,14.337397336399569,0.01079677,8722.904829545454,-564.63306,109.022545,15.814848,15.940322,12.751009,7.381855,21.400736,5.5810547,11.872928,9.3541,5.2556124,9.35599,-1.3569541,-3.7014227,-0.9133236,-6.174018,0.13388003,-1.6632701,0.09401736,0.3638172,FAKE
diuzrpqjli.mp4,0.036533717,0.018408514132165606,123.046875,2004.8546041626134,4471.979932753284,15.679221986691022,0.0011498675,2482.265862496381,-360.1926,174.83731,28.500336,2.1021726,15.485556,4.2407393,22.807026,-1.3731778,14.121909,2.1357987,8.860354,6.7150607,-0.6196044,-3.5630147,3.428064,-6.6489687,4.577848,-6.6325026,3.597861,-1.0546366,FAKE
cyclgfjdrv.mp4,0.007206161,0.029675455540677475,129.19921875,2728.783995606601,4932.739211384688,16.57004680913814,0.0032768245,4707.068429492979,-511.3232,148.67943,15.205346,11.953152,22.346025,-1.4086481,32.883945,-4.3698187,9.311474,2.3166034,1.1046227,9.74001,-8.438265,-6.0484743,-4.063741,-9.475119,-6.1756706,-11.357467,-3.6789021,-3.514774,FAKE
axntxmycwd.mp4,0.005293214,0.03347879044224088,126.04801829268293,2803.4246754138458,4968.733647831125,15.569579419681686,0.0042622737,4865.818135449841,-513.9306,151.57788,10.698484,8.000919,31.935736,2.3184173,19.785143,-4.410582,10.303591,2.1049333,0.1689397,-2.5106256,2.003001,-0.7258185,-0.32911175,-6.135277,-2.1668065,-1.4702599,2.8671753,-1.1743029,REAL
bvzjkezkms.mp4,0.0058752387,0.03284829409742328,117.45383522727273,2969.387721318167,5123.820813458733,16.124406732360054,0.0034504207,5244.575582657788,-492.42798,154.15033,2.6866162,4.484469,31.643906,-5.544317,31.304407,-11.554278,5.3435197,0.30480164,0.07266237,6.0020633,-7.2679887,-3.8264015,0.8083837,-6.8655653,-3.6840365,-0.5114122,-0.63200784,3.308232,FAKE
cfyduhpbps.mp4,0.0026869748,0.0413390724522293,117.45383522727273,3868.440422515825,5416.9637262260185,13.968806393784309,0.010898395,9038.745922978793,-597.535,114.20394,7.9674826,24.46332,19.501245,1.2028216,21.890978,-3.2355194,8.366894,10.153025,-2.284589,14.628123,-5.1494203,4.501757,-0.7189407,-3.6477716,-1.1319921,-0.7616789,0.92651874,3.5636673,FAKE
axwovszumc.mp4,0.0035450151,0.042343625597133755,126.04801829268293,3320.657829465445,5231.5428197103565,15.31458459659859,0.006477285,6393.441169884554,-526.4292,141.8083,-0.27920118,11.9127,34.004337,-3.6341255,33.471607,-13.997286,5.8554516,5.9131374,-1.0741296,13.288708,-7.5423164,-1.823885,2.0143733,-2.8470473,-4.050096,-0.2584721,-2.9955492,2.2018676,FAKE
bguwlyazau.mp4,0.033441782,0.014413485723074696,126.04801829268293,1974.0371197265183,4466.971133121193,14.984263971809428,0.00063433906,2679.9050071022725,-377.20895,166.88136,24.919512,11.266203,26.23984,5.349817,17.108349,0.012942811,16.512587,5.3263664,8.752751,7.9107375,2.0520341,-0.507135,3.0204115,-6.6542563,3.7798548,-2.7408397,2.774896,-0.99561,FAKE
bbhpvrmbse.mp4,0.008680095,0.02999862025911986,123.046875,2686.2935255541793,4930.6567573812645,16.06887784256198,0.004149079,4383.434486057831,-489.67276,154.35031,16.415783,0.26644236,14.762717,5.413217,28.005335,-2.984386,10.629606,3.5257864,3.3501778,4.150144,-3.7872996,-6.313182,-1.5111227,-10.802405,-3.1855586,-8.830258,-2.2806761,-5.673003,FAKE
benmsfzfaz.mp4,0.012193405,0.02559475879415171,114.84375,2361.6040502582364,4763.975160780958,16.568041286585057,0.0018610057,3266.276446918428,-461.84308,163.78847,19.428675,-1.3450133,20.659988,7.3527374,24.684202,-4.9153595,7.6794147,-1.1492512,5.083817,-1.3238034,-4.048667,-9.387183,-0.43864563,-13.5689125,-8.149279,-10.503663,0.89081204,-5.009276,FAKE
bqeiblbxtl.mp4,0.009174786,0.033036877533294734,117.45383522727273,2758.1344948963706,4918.767275976733,16.8433965117577,0.0045487704,4648.653225879415,-480.34985,156.7935,20.657097,7.9843116,13.220571,-12.82465,22.598948,1.0208184,9.862419,-5.0582232,-2.40764,5.097306,-3.1527398,-8.292581,-4.5772295,-8.673069,-1.9747151,-4.8989754,-2.1075132,-1.7214426,FAKE
ddepeddixj.mp4,0.044539258,0.04456365129198031,126.04801829268293,3215.773603216699,5256.6549563129565,18.382182611473656,0.0042349813,5494.694896315866,-346.90033,136.22147,-3.671394,-14.505598,37.630287,19.931063,16.913431,-1.8923794,11.884177,-8.295861,-3.6544116,-8.14951,-6.4831376,-14.445272,-2.3524017,-1.1733363,-1.0044848,-16.73993,-4.215536,-3.8641403,REAL
chzieimrwu.mp4,0.031195415,0.044813870693398955,126.04801829268293,3250.0031744891166,5280.292572395953,18.073728482293678,0.004099269,5633.681934668139,-358.304,134.06416,0.27956775,-10.088901,35.127625,14.348616,10.599986,-0.92466563,14.809417,-4.7710066,-2.102424,-3.315945,-3.778806,-12.815076,-5.741647,-2.505182,-0.35699934,-14.363299,-2.1575074,-2.5648863,FAKE
eiwopxzjfn.mp4,0.008991754,0.02834830314490446,123.046875,2577.101561942411,4904.239649672845,16.172104579565488,0.0026015467,3937.34681483425,-477.8881,162.86115,15.682789,1.547417,20.811863,-0.27851647,28.012657,-4.879085,10.026284,-0.44055292,1.7261747,2.580719,-6.328976,-7.5789976,-0.8609596,-10.124224,-5.018729,-8.433514,0.23745406,-3.5514116,FAKE
azsmewqghg.mp4,0.002049661,0.038396379198031266,120.18531976744185,3843.225236585855,5469.3594443923475,13.599186256157857,0.0075973263,8455.903085643457,-596.45636,116.11181,6.2274084,27.82456,23.671604,1.8772839,30.96539,-4.015582,10.467128,13.164734,-3.6223643,20.037405,-8.32107,6.11687,-1.9198065,-2.8895972,-0.330104,-1.074899,-1.3121713,1.8589785,FAKE
drtbksnpol.mp4,0.012111169,0.02794201469310944,114.84375,2457.8869385163352,4801.946363825356,16.36270411836315,0.002578016,3633.263573483642,-462.68063,163.77101,25.65256,2.9894474,12.387594,0.22721253,23.201406,-2.0711064,7.268155,-1.002312,2.852547,-0.5202912,-4.3959336,-8.771444,0.56924725,-8.829271,-5.892457,-9.425867,-0.09179301,-4.148221,FAKE
bnjcdrfuov.mp4,0.012683772,0.034322750796178345,117.45383522727273,2810.1228123176147,5008.106496883475,17.202197421346604,0.004328818,4567.470431700564,-450.37146,153.93613,16.899717,-3.2314909,12.339339,-5.2565646,24.18941,6.3317995,7.085526,-8.141544,2.7850952,2.6253953,-1.1800344,-11.669398,-4.4950366,-9.733037,-4.9720864,-7.895212,-4.4689455,-2.2874072,FAKE
esxrvsgpvb.mp4,0.0008724793,0.05750833499203822,132.51201923076923,3631.9531633075176,5120.554765386937,16.112946007906427,0.023781728,7227.562896958237,-738.9725,124.59107,6.803057,14.403544,22.115934,-1.7889386,23.847174,-5.3226447,2.0209057,2.5012407,-1.554223,0.84524935,-1.2437155,-3.131953,-4.117664,-4.7883205,-5.1631274,-1.2129997,-5.290197,-4.9715786,FAKE
bahdpoesir.mp4,0.037272714,0.017310658837579616,129.19921875,2015.611166274691,4474.197405987063,15.506748087336788,0.0010194561,2647.8608078948323,-364.1196,167.94188,26.068436,5.7197723,20.218609,5.736468,22.56925,2.3929935,12.698615,-2.584521,4.046967,6.2597666,3.8517401,-1.8219742,1.5142884,-8.837861,1.3952327,-3.4127817,4.655738,-1.2678761,FAKE
cxrfacemmq.mp4,0.0004544943,0.05858922625940938,129.19921875,4565.297539491492,5460.736997779683,14.134038677934074,0.028972544,10623.811613346845,-799.845,90.359024,0.052424144,26.002285,22.42654,6.3454256,24.818083,6.3612456,7.6716714,9.086752,-2.0719483,6.2425346,-0.96360666,2.5080264,-1.432092,0.09671938,-5.3463635,1.9163562,-3.0575428,-1.1997967,FAKE
clihsshdkq.mp4,0.0008052662,0.045006977869861034,117.45383522727273,3408.2002265009755,5146.737574639564,16.085389277534507,0.013757605,6631.6031344998555,-731.0055,135.71469,12.044512,9.6688595,12.80063,-3.789701,25.829939,-3.4276204,5.766297,4.7471786,-2.0048163,1.1697025,-0.8064527,-2.6198876,-3.999716,-7.1594605,-6.6473083,-1.2573546,-2.3398838,-2.7532945,FAKE
agrmhtjdlk.mp4,0.01003778,0.03319973219455703,129.19921875,2782.167710244132,4955.973774559697,16.182721160374243,0.0044318084,4752.254490943471,-471.80615,154.20222,13.103451,0.15559801,17.170954,1.9675158,27.140932,-4.170734,9.118285,1.3103584,1.8458436,1.6583205,-6.2793527,-7.193614,-1.8877659,-10.846702,-4.930068,-8.316663,1.4209623,-1.2543324,REAL
dnyvfblxpm.mp4,0.0067829094,0.039292079834973945,120.18531976744185,3139.7613036498324,5120.227829603479,16.414666474209962,0.007008965,6033.748150921034,-509.5097,142.76869,6.8852596,8.531402,24.077383,-6.4945183,23.902733,-5.2284317,8.491702,-5.0458703,-5.575969,6.696155,-4.9950223,-5.356618,-2.926758,-6.7232347,-2.8483245,-6.5024524,-1.9965848,0.9635705,FAKE
bggsurpgpr.mp4,0.0004770091,0.056726293337434855,123.046875,4367.2086773517785,5487.916740980056,14.576704565500991,0.024128709,9916.220833182542,-768.51013,99.501625,-1.8048368,13.088651,18.547604,3.7849615,27.323805,6.4639673,8.407517,8.358201,-1.5164622,1.5263528,-2.4436042,-1.2904476,0.24043447,-1.2080572,-3.2272415,1.7236493,-1.5298779,-2.2739058,FAKE
dulanfulol.mp4,0.0052590664,0.03174591506224667,120.18531976744185,3227.449710484536,5127.901893932575,14.72548144752766,0.0057530547,6775.191071493196,-559.5744,124.85169,15.877768,18.475698,15.860354,7.236949,26.905191,2.0724256,11.66848,11.77584,3.7533188,13.316139,-2.3435335,0.34894946,-0.112890065,-4.469855,1.8163579,-1.8609198,-0.92782474,-0.42551902,FAKE
dakiztgtnw.mp4,0.008746693,0.031410027323393166,117.45383522727273,2754.616329756481,4990.837174763133,16.73359064153561,0.0039371247,4485.9634549616385,-473.22437,155.20665,16.61383,2.0633967,12.310981,-7.2849364,23.532001,1.4669204,10.323581,-4.333171,-1.6347902,4.4468093,-0.7254509,-5.5909824,-0.52469003,-6.5637555,-1.6004921,-7.191719,-1.9509131,-0.5823646,REAL
